"Time";"rain-rate";"snow-depth";"air-temp";"concrete-temp";"grass-temp"
"2024-01-13T10:17:00+00:00";0;0.05;2.55369;-0.28359;0.777
"2024-01-13T10:18:00+00:00";0;0.05;2.5333;-0.32036;0.76229
"2024-01-13T10:19:00+00:00";0;0.04;2.41174;-0.29013;0.72593
"2024-01-13T10:20:00+00:00";0;0.06;2.36794;-0.27557;0.72069
"2024-01-13T10:21:00+00:00";0;0.055;2.40665;-0.28519;0.72754
"2024-01-13T10:22:00+00:00";0;0.045;2.41757;-0.35983;0.66619
"2024-01-13T10:23:00+00:00";0;0.06;2.36341;-0.41707;0.53968
"2024-01-13T10:24:00+00:00";0;0.06;2.30089;-0.43331;0.43441
"2024-01-13T10:25:00+00:00";0;0.055;2.30205;-0.44426;0.38485
"2024-01-13T10:26:00+00:00";0;0.055;2.42875;-0.42234;0.41608
"2024-01-13T10:27:00+00:00";0;0.06;2.62763;-0.41004;0.44841
"2024-01-13T10:28:00+00:00";0;0.065;2.75121;-0.50084;0.54854
"2024-01-13T10:29:00+00:00";0;0.05;2.74144;-0.47153;0.57815
"2024-01-13T10:30:00+00:00";0;0.05;2.75045;-0.49072;0.56325
"2024-01-13T10:31:00+00:00";0;0.05;2.69644;-0.47407;0.61835
"2024-01-13T10:32:00+00:00";0;0.05;2.56592;-0.41279;0.63466
"2024-01-13T10:33:00+00:00";0;0.045;2.80406;-0.34432;0.76179
"2024-01-13T10:34:00+00:00";0;0.05;3.06818;-0.2526;0.96002
"2024-01-13T10:35:00+00:00";0;0.055;3.0113;-0.27058;0.97765
"2024-01-13T10:36:00+00:00";0;0.06;2.96464;-0.30514;0.9699
"2024-01-13T10:37:00+00:00";0;0.06;2.9824;-0.27892;1.02973
"2024-01-13T10:38:00+00:00";0;0.055;2.9003;-0.27009;0.9976
"2024-01-13T10:39:00+00:00";0;0.055;2.93343;-0.24223;1.04202
"2024-01-13T10:40:00+00:00";0;0.055;2.91334;-0.30242;0.97826
"2024-01-13T10:41:00+00:00";0;0.055;2.71668;-0.39608;0.79372
"2024-01-13T10:42:00+00:00";0;0.055;2.63156;-0.48762;0.5711
"2024-01-13T10:43:00+00:00";0;0.06;2.61469;-0.53697;0.43723
"2024-01-13T10:44:00+00:00";0;0.05;2.56114;-0.54857;0.35705
"2024-01-13T10:45:00+00:00";0;0.06;2.44028;-0.60979;0.21371
"2024-01-13T10:46:00+00:00";0;0.06;2.39809;-0.64208;0.13454
"2024-01-13T10:47:00+00:00";0;0.06;2.40509;-0.65539;0.0331
"2024-01-13T10:48:00+00:00";0;0.065;2.34358;-0.65481;-0.05564
"2024-01-13T10:49:00+00:00";0;0.06;2.36502;-0.64393;-0.0637
"2024-01-13T10:50:00+00:00";0;0.065;2.40041;-0.5954;0.0334
"2024-01-13T10:51:00+00:00";0;0.065;2.28977;-0.52495;0.23859
"2024-01-13T10:52:00+00:00";0;0.06;2.29118;-0.48941;0.36833
"2024-01-13T10:53:00+00:00";0;0.045;2.36442;-0.40538;0.5977
"2024-01-13T10:54:00+00:00";0;0.06;2.25111;-0.34174;0.72391
"2024-01-13T10:55:00+00:00";0;0.055;2.08143;-0.29705;0.70739
"2024-01-13T10:56:00+00:00";0;0.055;2.00814;-0.28968;0.65149
"2024-01-13T10:57:00+00:00";0;0.05;2.07881;-0.28235;0.60183
"2024-01-13T10:58:00+00:00";0;0.055;2.16926;-0.23367;0.69047
"2024-01-13T10:59:00+00:00";0;0.055;2.37726;-0.18584;0.81376
"2024-01-13T11:00:00+00:00";0;0.055;2.49112;-0.12814;0.96577
"2024-01-13T11:01:00+00:00";0;0.05;2.51035;-0.11281;1.05834
"2024-01-13T11:02:00+00:00";0;0.055;2.71476;-0.09185;1.22756
"2024-01-13T11:03:00+00:00";0;0.06;2.77471;-0.07979;1.33605
"2024-01-13T11:04:00+00:00";0;0.06;2.87156;-0.06815;1.384
"2024-01-13T11:05:00+00:00";0;0.06;2.84876;-0.06154;1.45521
"2024-01-13T11:06:00+00:00";0;0.06;2.81473;-0.05751;1.43668
"2024-01-13T11:07:00+00:00";0;0.05;2.72871;-0.05459;1.38742
"2024-01-13T11:08:00+00:00";0;0.05;2.71527;-0.04945;1.40747
"2024-01-13T11:09:00+00:00";0;0.06;2.6749;-0.04531;1.41381
"2024-01-13T11:10:00+00:00";0;0.055;2.77089;-0.0426;1.45854
"2024-01-13T11:11:00+00:00";0;0.045;2.81232;-0.03722;1.51283
"2024-01-13T11:12:00+00:00";0;0.05;2.79354;-0.03302;1.55101
"2024-01-13T11:13:00+00:00";0;0.045;2.76097;-0.02996;1.5362
"2024-01-13T11:14:00+00:00";0;0.05;2.72559;-0.02774;1.52895
"2024-01-13T11:15:00+00:00";0;0.04;2.69805;-0.02619;1.50387
"2024-01-13T11:16:00+00:00";0;0.045;2.73611;-0.02388;1.62641
"2024-01-13T11:17:00+00:00";0;0.03;2.87504;-0.02187;1.84519
"2024-01-13T11:18:00+00:00";0;0.035;3.05137;-0.0198;2.11127
"2024-01-13T11:19:00+00:00";0;0.04;3.18149;-0.01853;2.20858
"2024-01-13T11:20:00+00:00";0;0.05;3.32298;-0.01743;2.23346
"2024-01-13T11:21:00+00:00";0;0.035;3.42406;-0.01614;2.3427
"2024-01-13T11:22:00+00:00";0;0.05;3.48804;-0.01559;2.50452
"2024-01-13T11:23:00+00:00";0;0.04;3.47983;-0.01544;2.52774
"2024-01-13T11:24:00+00:00";0;0.02;3.42033;-0.01476;2.63366
"2024-01-13T11:25:00+00:00";0;0.035;3.42829;-0.01605;2.80984
"2024-01-13T11:26:00+00:00";0;0.03;3.47364;-0.01616;2.71611
"2024-01-13T11:27:00+00:00";0;0.05;3.5945;-0.0164;2.4941
"2024-01-13T11:28:00+00:00";0;0.05;3.60039;-0.01682;2.27748
"2024-01-13T11:29:00+00:00";0;0.05;3.51507;-0.01685;2.16335
"2024-01-13T11:30:00+00:00";0;0.045;3.5502;-0.01708;2.03779
"2024-01-13T11:31:00+00:00";0;0.045;3.5052;-0.01664;1.94471
"2024-01-13T11:32:00+00:00";0;0.045;3.44163;-0.01629;1.9495
"2024-01-13T11:33:00+00:00";0;0.045;3.49564;-0.01567;2.03849
"2024-01-13T11:34:00+00:00";0;0.025;3.45159;-0.01459;2.23799
"2024-01-13T11:35:00+00:00";0;0.045;3.4747;-0.01342;2.50367
"2024-01-13T11:36:00+00:00";0;0.02;3.48698;-0.01246;2.79851
"2024-01-13T11:37:00+00:00";0;0.035;3.64846;-0.0115;3.05386
"2024-01-13T11:38:00+00:00";0;0.03;3.90674;-0.00993;3.31616
"2024-01-13T11:39:00+00:00";0;0.025;4.08151;-0.00764;3.54618
"2024-01-13T11:40:00+00:00";0;0.035;4.23433;-0.00586;3.70866
"2024-01-13T11:41:00+00:00";0;0.02;4.28487;-0.00486;3.74311
"2024-01-13T11:42:00+00:00";0;0.03;4.34245;-0.00433;3.67461
"2024-01-13T11:43:00+00:00";0;0.03;4.34588;-0.00406;3.60712
"2024-01-13T11:44:00+00:00";0;0.045;4.36954;-0.0034;3.52699
"2024-01-13T11:45:00+00:00";0;0.05;4.39043;-0.00266;3.52699
"2024-01-13T11:46:00+00:00";0;0.03;4.39742;-0.00176;3.51495
"2024-01-13T11:47:00+00:00";0;0.025;4.44283;-0.00025;3.62042
"2024-01-13T11:48:00+00:00";0;0.025;4.54914;0.00117;3.72976
"2024-01-13T11:49:00+00:00";0;0.03;4.5286;0.00348;3.89345
"2024-01-13T11:50:00+00:00";0;0.02;4.48456;0.0054;4.11641
"2024-01-13T11:51:00+00:00";0;0.005;4.54103;0.00792;4.35489
"2024-01-13T11:52:00+00:00";0;0.025;4.66431;0.00923;4.59624
"2024-01-13T11:53:00+00:00";0;0.03;4.76251;0.01235;4.80737
"2024-01-13T11:54:00+00:00";0;0.025;4.8498;0.01729;4.94638
"2024-01-13T11:55:00+00:00";0;0.015;4.83304;0.01941;5.06071
"2024-01-13T11:56:00+00:00";0;0.03;4.83777;0.02818;5.0797
"2024-01-13T11:57:00+00:00";0;0.015;4.86666;0.03594;4.83195
"2024-01-13T11:58:00+00:00";0;0.03;4.81391;0.03856;4.40929
"2024-01-13T11:59:00+00:00";0;0.035;4.70699;0.03362;4.03326
"2024-01-13T12:00:00+00:00";0;0.03;4.63708;0.05146;3.79654
"2024-01-13T12:01:00+00:00";0;0.035;4.51546;0.07272;3.66574
"2024-01-13T12:02:00+00:00";0;0.035;4.573;0.08512;3.57897
"2024-01-13T12:03:00+00:00";0;0.03;4.57733;0.12019;3.52417
"2024-01-13T12:04:00+00:00";0;0.035;4.5736;0.15386;3.58461
"2024-01-13T12:05:00+00:00";0;0.04;4.5062;0.16031;3.71571
"2024-01-13T12:06:00+00:00";0;0.025;4.69592;0.23509;3.89974
"2024-01-13T12:07:00+00:00";0;0.03;4.76322;0.25112;3.91178
"2024-01-13T12:08:00+00:00";0;0.04;4.71384;0.2612;3.72638
"2024-01-13T12:09:00+00:00";0;0.025;4.73765;0.39141;4.00234
"2024-01-13T12:10:00+00:00";0;0.015;4.85237;0.52969;4.25497
"2024-01-13T12:11:00+00:00";0;0.025;4.87285;0.60115;4.34457
"2024-01-13T12:12:00+00:00";0;0.015;4.90215;0.52385;4.34507
"2024-01-13T12:13:00+00:00";0;0.04;4.94614;0.47315;4.20289
"2024-01-13T12:14:00+00:00";0;0.025;4.97438;0.50107;4.02842
"2024-01-13T12:15:00+00:00";0;0.04;4.96759;0.57928;3.78914
"2024-01-13T12:16:00+00:00";0;0.03;4.86933;0.57444;3.60808
"2024-01-13T12:17:00+00:00";0;0.02;4.81104;0.60075;3.43351
"2024-01-13T12:18:00+00:00";0;0.04;4.66924;0.69408;3.32412
"2024-01-13T12:19:00+00:00";0;0.04;4.5281;0.7227;3.23109
"2024-01-13T12:20:00+00:00";0;0.045;4.53645;0.79134;3.16068
"2024-01-13T12:21:00+00:00";0;0.045;4.51118;0.90926;3.16577
"2024-01-13T12:22:00+00:00";0;0.05;4.50383;1.01519;3.18803
"2024-01-13T12:23:00+00:00";0;0.04;4.50892;1.09985;3.22157
"2024-01-13T12:24:00+00:00";0;0.04;4.52201;1.09551;3.27813
"2024-01-13T12:25:00+00:00";0;0.04;4.64427;1.12424;3.30795
"2024-01-13T12:26:00+00:00";0;0.04;4.59021;1.13704;3.30201
"2024-01-13T12:27:00+00:00";0;0.04;4.54531;1.16617;3.29833
"2024-01-13T12:28:00+00:00";0;0.04;4.4311;1.13825;3.22213
"2024-01-13T12:29:00+00:00";0;0.04;4.3571;1.19086;3.14557
"2024-01-13T12:30:00+00:00";0;0.04;4.45294;1.18552;3.1085
"2024-01-13T12:31:00+00:00";0;0.03;4.48601;1.21031;3.11807
"2024-01-13T12:32:00+00:00";0;0.04;4.50524;1.21414;3.13903
"2024-01-13T12:33:00+00:00";0;0.045;4.47474;1.1838;3.09083
"2024-01-13T12:34:00+00:00";0;0.04;4.41479;1.21565;3.10785
"2024-01-13T12:35:00+00:00";0;0.045;4.35378;1.25224;3.14522
"2024-01-13T12:36:00+00:00";0;0.04;4.4389;1.24256;3.1628
"2024-01-13T12:37:00+00:00";0;0.05;4.58785;1.29699;3.24192
"2024-01-13T12:38:00+00:00";0;0.04;4.57597;1.30314;3.28826
"2024-01-13T12:39:00+00:00";0;0.055;4.63994;1.31039;3.31782
"2024-01-13T12:40:00+00:00";0;0.045;4.48375;1.35413;3.24076
"2024-01-13T12:41:00+00:00";0;0.045;4.28014;1.37772;3.06151
"2024-01-13T12:42:00+00:00";0;0.04;4.4613;1.34899;3.04958
"2024-01-13T12:43:00+00:00";0;0.045;4.51707;1.3243;3.17463
"2024-01-13T12:44:00+00:00";0;0.04;4.48113;1.36018;3.22837
"2024-01-13T12:45:00+00:00";0;0.055;4.41871;1.33287;3.19327
"2024-01-13T12:46:00+00:00";0;0.06;4.38605;1.27189;3.11283
"2024-01-13T12:47:00+00:00";0;0.05;4.38121;1.21817;2.96597
"2024-01-13T12:48:00+00:00";0;0.05;4.44403;1.17503;2.87869
"2024-01-13T12:49:00+00:00";0;0.055;4.51199;1.20376;3.03139
"2024-01-13T12:50:00+00:00";0;0.045;4.49815;1.2213;3.05481
"2024-01-13T12:51:00+00:00";0;0.055;4.45913;1.25224;3.06746
"2024-01-13T12:52:00+00:00";0;0.055;4.45445;1.23208;3.04424
"2024-01-13T12:53:00+00:00";0;0.05;4.45314;1.21071;2.98123
"2024-01-13T12:54:00+00:00";0;0.055;4.44897;1.2095;2.94451
"2024-01-13T12:55:00+00:00";0;0.06;4.43749;1.19963;2.91092
"2024-01-13T12:56:00+00:00";0;0.055;4.4234;1.16274;2.8185
"2024-01-13T12:57:00+00:00";0;0.055;4.42949;1.13825;2.73102
"2024-01-13T12:58:00+00:00";0;0.05;4.39415;1.10559;2.69309
"2024-01-13T12:59:00+00:00";0;0.045;4.31079;1.07999;2.60062
"2024-01-13T13:00:00+00:00";0;0.045;4.26101;1.08755;2.5357
"2024-01-13T13:01:00+00:00";0;0.035;4.25507;1.1706;2.61482
"2024-01-13T13:02:00+00:00";0;0.05;4.24651;1.2085;2.77705
"2024-01-13T13:03:00+00:00";0;0.04;4.27641;1.19892;2.84862
"2024-01-13T13:04:00+00:00";0;0.055;4.32534;1.22089;2.90533
"2024-01-13T13:05:00+00:00";0;0.05;4.28718;1.26282;2.96184
"2024-01-13T13:06:00+00:00";0;0.045;4.2814;1.33458;3.06615
"2024-01-13T13:07:00+00:00";0;0.05;4.39581;1.40221;3.15272
"2024-01-13T13:08:00+00:00";0;0.055;4.46316;1.47266;3.20213
"2024-01-13T13:09:00+00:00";0;0.035;4.46175;1.48969;3.23195
"2024-01-13T13:10:00+00:00";0;0.055;4.43588;1.41652;3.19982
"2024-01-13T13:11:00+00:00";0;0.055;4.39697;1.37228;3.10553
"2024-01-13T13:12:00+00:00";0;0.04;4.33979;1.34164;3.0391
"2024-01-13T13:13:00+00:00";0;0.045;4.29383;1.26423;2.94003
"2024-01-13T13:14:00+00:00";0;0.05;4.26383;1.19882;2.81482
"2024-01-13T13:15:00+00:00";0;0.045;4.24339;1.23581;2.82968
"2024-01-13T13:16:00+00:00";0;0.04;4.19326;1.21726;2.80868
"2024-01-13T13:17:00+00:00";0;0.045;4.16235;1.10479;2.66917
"2024-01-13T13:18:00+00:00";0;0.045;4.15515;1.04109;2.50125
"2024-01-13T13:19:00+00:00";0;0.04;4.13713;1.03917;2.44993
"2024-01-13T13:20:00+00:00";0;0.035;4.11841;1.09461;2.48906
"2024-01-13T13:21:00+00:00";0;0.05;4.16784;1.16082;2.66428
"2024-01-13T13:22:00+00:00";0;0.05;4.1853;1.14671;2.78405
"2024-01-13T13:23:00+00:00";0;0.04;4.27676;1.12918;2.81774
"2024-01-13T13:24:00+00:00";0;0.045;4.28109;1.14036;2.82223
"2024-01-13T13:25:00+00:00";0;0.035;4.26609;1.09007;2.69717
"2024-01-13T13:26:00+00:00";0;0.03;4.24843;0.99664;2.55257
"2024-01-13T13:27:00+00:00";0;0.03;4.21918;0.94171;2.3903
"2024-01-13T13:28:00+00:00";0;0.045;4.28129;0.979;2.45376
"2024-01-13T13:29:00+00:00";0;0.035;4.23886;0.96429;2.54189
"2024-01-13T13:30:00+00:00";0;0.045;4.1325;0.9663;2.47526
"2024-01-13T13:31:00+00:00";0;0.04;4.06671;0.97477;2.39629
"2024-01-13T13:32:00+00:00";0;0.045;4.01899;0.95502;2.33439
"2024-01-13T13:33:00+00:00";0;0.035;4.02876;0.92579;2.27551
"2024-01-13T13:34:00+00:00";0;0.05;4.08226;0.91611;2.34608
"2024-01-13T13:35:00+00:00";0;0.045;4.06303;0.90271;2.45028
"2024-01-13T13:36:00+00:00";0;0.04;3.98174;0.86804;2.35559
"2024-01-13T13:37:00+00:00";0;0.04;3.94595;0.86189;2.21442
"2024-01-13T13:38:00+00:00";0;0.035;3.98874;0.88235;2.22762
"2024-01-13T13:39:00+00:00";0;0.045;3.82157;0.90513;2.24877
"2024-01-13T13:40:00+00:00";0;0.04;3.89697;0.87277;2.21165
"2024-01-13T13:41:00+00:00";0;0.045;3.93609;0.89344;2.33182
"2024-01-13T13:42:00+00:00";0;0.04;3.87483;0.88678;2.36728
"2024-01-13T13:43:00+00:00";0;0.045;3.93286;0.92035;2.44388
"2024-01-13T13:44:00+00:00";0;0.045;4.03042;0.93284;2.4731
"2024-01-13T13:45:00+00:00";0;0.035;4.24611;1.02637;2.63381
"2024-01-13T13:46:00+00:00";0;0.05;4.2519;1.07556;2.76189
"2024-01-13T13:47:00+00:00";0;0.04;4.29776;1.16657;2.89299
"2024-01-13T13:48:00+00:00";0;0.045;4.34014;1.17262;3.02998
"2024-01-13T13:49:00+00:00";0;0.05;4.38096;1.21061;3.10785
"2024-01-13T13:50:00+00:00";0;0.035;4.50716;1.32541;3.20692
"2024-01-13T13:51:00+00:00";0;0.05;4.49382;1.26715;3.14713
"2024-01-13T13:52:00+00:00";0;0.035;4.41247;1.2215;3.05809
"2024-01-13T13:53:00+00:00";0;0.05;4.40814;1.16929;3.00208
"2024-01-13T13:54:00+00:00";0;0.035;4.38136;1.11628;2.94764
"2024-01-13T13:55:00+00:00";0;0.045;4.30198;1.03927;2.8045
"2024-01-13T13:56:00+00:00";0;0.04;4.23257;0.99019;2.69365
"2024-01-13T13:57:00+00:00";0;0.045;4.18394;0.95955;2.54023
"2024-01-13T13:58:00+00:00";0;0.05;4.07819;0.978;2.4323
"2024-01-13T13:59:00+00:00";0;0.03;4.05861;1.02002;2.43175
"2024-01-13T14:00:00+00:00";0;0.05;4.03167;0.99432;2.40238
"2024-01-13T14:01:00+00:00";0;0.05;4.04552;1.00864;2.45663
"2024-01-13T14:02:00+00:00";0;0.05;4.09309;1.14903;2.60777
"2024-01-13T14:03:00+00:00";0;0.05;4.17433;1.25879;2.7971
"2024-01-13T14:04:00+00:00";0;0.035;4.12324;1.34547;2.9219
"2024-01-13T14:05:00+00:00";0;0.025;4.08166;1.41259;3.0455
"2024-01-13T14:06:00+00:00";0;0.035;4.03636;1.47095;3.14089
"2024-01-13T14:07:00+00:00";0;0.045;4.0282;1.50017;3.20969
"2024-01-13T14:08:00+00:00";0;0.04;3.95874;1.42096;3.11737
"2024-01-13T14:09:00+00:00";0;0.04;3.95154;1.38538;3.01634
"2024-01-13T14:10:00+00:00";0;0.035;3.99141;1.37903;2.97559
"2024-01-13T14:11:00+00:00";0;0.05;4.08654;1.36371;2.96028
"2024-01-13T14:12:00+00:00";0;0.04;4.09142;1.34154;2.94779
"2024-01-13T14:13:00+00:00";0;0.045;4.06505;1.31332;2.87823
"2024-01-13T14:14:00+00:00";0;0.045;4.09545;1.31422;2.84383
"2024-01-13T14:15:00+00:00";0;0.035;4.21107;1.31432;2.88171
"2024-01-13T14:16:00+00:00";0;0.04;4.26836;1.29497;3.00636
"2024-01-13T14:17:00+00:00";0;0.04;4.29504;1.27371;2.94532
"2024-01-13T14:18:00+00:00";0;0.04;4.38786;1.27673;2.98189
"2024-01-13T14:19:00+00:00";0;0.04;4.33828;1.24206;2.9699
"2024-01-13T14:20:00+00:00";0;0.045;4.28059;1.24952;3.01467
"2024-01-13T14:21:00+00:00";0;0.045;4.27103;1.18461;2.9352
"2024-01-13T14:22:00+00:00";0;0.035;4.22426;1.15427;2.80253
"2024-01-13T14:23:00+00:00";0;0.03;4.2446;1.13905;2.76748
"2024-01-13T14:24:00+00:00";0;0.045;4.23569;1.05742;2.73439
"2024-01-13T14:25:00+00:00";0;0.05;4.29861;0.98989;2.62107
"2024-01-13T14:26:00+00:00";0;0.045;4.30646;0.9785;2.61608
"2024-01-13T14:27:00+00:00";0;0.045;4.28296;1.00793;2.64595
"2024-01-13T14:28:00+00:00";0;0.035;4.2223;0.97608;2.54477
"2024-01-13T14:29:00+00:00";0;0.045;4.17181;0.95078;2.4802
"2024-01-13T14:30:00+00:00";0;0.05;4.2003;1.00067;2.49843
"2024-01-13T14:31:00+00:00";0;0.035;4.25522;1.01811;2.55313
"2024-01-13T14:32:00+00:00";0;0.04;4.2748;1.00894;2.62918
"2024-01-13T14:33:00+00:00";0;0.035;4.19935;1.03555;2.62877
"2024-01-13T14:34:00+00:00";0;0.03;4.10809;1.08594;2.59473
"2024-01-13T14:35:00+00:00";0;0.04;4.04129;1.11749;2.66025
"2024-01-13T14:36:00+00:00";0;0.03;4.06057;1.10579;2.69324
"2024-01-13T14:37:00+00:00";0;0.035;4.04013;1.06558;2.70236
"2024-01-13T14:38:00+00:00";0;0.04;4.03585;1.0296;2.66338
"2024-01-13T14:39:00+00:00";0;0.04;4.01879;0.97588;2.56411
"2024-01-13T14:40:00+00:00";0;0.04;4.05614;0.90714;2.46776
"2024-01-13T14:41:00+00:00";0;0.045;4.16295;0.81432;2.38138
"2024-01-13T14:42:00+00:00";0;0.035;4.30551;0.83246;2.44504
"2024-01-13T14:43:00+00:00";0;0.035;4.35574;0.97417;2.66479
"2024-01-13T14:44:00+00:00";0;0.03;4.33385;1.02678;2.84439
"2024-01-13T14:45:00+00:00";0;0.03;4.2969;0.94363;2.83562
"2024-01-13T14:46:00+00:00";0;0.03;4.27163;0.8889;2.757
"2024-01-13T14:47:00+00:00";0;0.035;4.31422;0.83871;2.67158
"2024-01-13T14:48:00+00:00";0;0.035;4.30113;0.78096;2.56939
"2024-01-13T14:49:00+00:00";0;0.045;4.27359;0.71837;2.34784
"2024-01-13T14:50:00+00:00";0;0.045;4.25915;0.71726;2.30236
"2024-01-13T14:51:00+00:00";0;0.04;4.24289;0.79678;2.44736
"2024-01-13T14:52:00+00:00";0;0.04;4.21188;0.8119;2.49445
"2024-01-13T14:53:00+00:00";0;0.04;4.15716;0.86421;2.48408
"2024-01-13T14:54:00+00:00";0;0.045;4.17;0.96651;2.50795
"2024-01-13T14:55:00+00:00";0;0.045;4.19829;1.10942;2.73137
"2024-01-13T14:56:00+00:00";0;0.055;4.18052;1.0559;2.71802
"2024-01-13T14:57:00+00:00";0;0.04;4.16628;0.99241;2.70412
"2024-01-13T14:58:00+00:00";0;0.04;4.16205;0.96812;2.7283
"2024-01-13T14:59:00+00:00";0;0.04;4.10084;0.86824;2.55449
"2024-01-13T15:00:00+00:00";0;0.04;4.10965;0.81855;2.38652
"2024-01-13T15:01:00+00:00";0;0.035;4.06902;0.77824;2.27108
"2024-01-13T15:02:00+00:00";0;0.04;4.10497;0.78338;2.3213
"2024-01-13T15:03:00+00:00";0;0.04;4.05312;0.82298;2.29929
"2024-01-13T15:04:00+00:00";0;0.04;4.03862;0.93012;2.34537
"2024-01-13T15:05:00+00:00";0;0.04;4.10809;1.02768;2.50573
"2024-01-13T15:06:00+00:00";0;0.04;4.19834;1.07808;2.63049
"2024-01-13T15:07:00+00:00";0;0.045;4.27485;1.19963;2.81447
"2024-01-13T15:08:00+00:00";0;0.035;4.32589;1.30747;3.05366
"2024-01-13T15:09:00+00:00";0;0.04;4.47157;1.35161;3.21482
"2024-01-13T15:10:00+00:00";0;0.035;4.56489;1.32702;3.3491
"2024-01-13T15:11:00+00:00";0;0.045;4.53258;1.2604;3.33631
"2024-01-13T15:12:00+00:00";0;0.06;4.46845;1.22926;3.26388
"2024-01-13T15:13:00+00:00";0;0.045;4.48607;1.23873;3.20309
"2024-01-13T15:14:00+00:00";0;0.04;4.46412;1.23198;3.19694
"2024-01-13T15:15:00+00:00";0;0.04;4.42883;1.24186;3.23885
"2024-01-13T15:16:00+00:00";0;0.04;4.47716;1.25939;3.31601
"2024-01-13T15:17:00+00:00";0;0.04;4.4612;1.18421;3.26559
"2024-01-13T15:18:00+00:00";0;0.045;4.4844;1.21283;3.19503
"2024-01-13T15:19:00+00:00";0;0.045;4.48063;1.18511;3.19881
"2024-01-13T15:20:00+00:00";0;0.04;4.46593;1.16667;3.17393
"2024-01-13T15:21:00+00:00";0;0.035;4.49956;1.23299;3.15937
"2024-01-13T15:22:00+00:00";0;0.04;4.40447;1.14903;3.03331
"2024-01-13T15:23:00+00:00";0;0.05;4.28633;1.09541;2.90891
"2024-01-13T15:24:00+00:00";0;0.035;4.25049;1.0678;2.78168
"2024-01-13T15:25:00+00:00";0;0.04;4.19653;1.03182;2.76179
"2024-01-13T15:26:00+00:00";0;0.045;4.17861;0.99866;2.76678
"2024-01-13T15:27:00+00:00";0;0.04;4.23589;1.03343;2.76184
"2024-01-13T15:28:00+00:00";0;0.04;4.19411;1.01982;2.70679
"2024-01-13T15:29:00+00:00";0;0.04;4.07783;0.93365;2.65139
"2024-01-13T15:30:00+00:00";0;0.035;4.12178;0.90009;2.66982
"2024-01-13T15:31:00+00:00";0;0.04;4.15852;0.927;2.66076
"2024-01-13T15:32:00+00:00";0;0.035;4.29146;0.93879;2.74331
"2024-01-13T15:33:00+00:00";0;0.05;4.29066;0.98122;2.7912
"2024-01-13T15:34:00+00:00";0;0.05;4.22386;1.0168;2.75061
"2024-01-13T15:35:00+00:00";0;0.045;4.06022;0.96378;2.60082
"2024-01-13T15:36:00+00:00";0;0.055;3.94807;0.84294;2.40707
"2024-01-13T15:37:00+00:00";0;0.04;3.94404;0.79577;2.35212
"2024-01-13T15:38:00+00:00";0;0.04;3.8854;0.75657;2.38314
"2024-01-13T15:39:00+00:00";0;0.045;3.89375;0.80404;2.4187
"2024-01-13T15:40:00+00:00";0;0.04;4.04094;0.84838;2.54597
"2024-01-13T15:41:00+00:00";0;0.04;3.97213;0.83296;2.55635
"2024-01-13T15:42:00+00:00";0;0.045;3.93085;0.84707;2.56149
"2024-01-13T15:43:00+00:00";0;0.035;3.89582;0.85685;2.49067
"2024-01-13T15:44:00+00:00";0;0.05;3.91776;0.94605;2.5283
"2024-01-13T15:45:00+00:00";0;0.04;3.95265;1.02909;2.6111
"2024-01-13T15:46:00+00:00";0;0.04;4.08402;1.09511;2.81377
"2024-01-13T15:47:00+00:00";0;0.035;4.05453;1.14792;2.80964
"2024-01-13T15:48:00+00:00";0;0.04;4.03897;1.14077;2.81724
"2024-01-13T15:49:00+00:00";0;0.045;3.97676;1.17544;2.84781
"2024-01-13T15:50:00+00:00";0;0.04;4.05357;1.14974;2.87098
"2024-01-13T15:51:00+00:00";0;0.045;4.02317;1.11547;2.88377
"2024-01-13T15:52:00+00:00";0;0.04;3.98375;1.0812;2.88448
"2024-01-13T15:53:00+00:00";0;0.05;4.04386;1.17665;2.96532
"2024-01-13T15:54:00+00:00";0;0.05;4.03595;1.2087;2.98712
"2024-01-13T15:55:00+00:00";0;0.045;4.0723;1.2736;3.03814
"2024-01-13T15:56:00+00:00";0;0.045;4.0956;1.26091;3.05048
"2024-01-13T15:57:00+00:00";0;0.05;4.05337;1.23077;3.0177
"2024-01-13T15:58:00+00:00";0;0.04;4.13768;1.21172;3.04726
"2024-01-13T15:59:00+00:00";0;0.045;4.22029;1.26453;3.1214
"2024-01-13T16:00:00+00:00";0;0.04;4.19995;1.2348;3.11953
"2024-01-13T16:01:00+00:00";0;0.04;4.22366;1.26091;3.13263
"2024-01-13T16:02:00+00:00";0;0.045;4.24138;1.2992;3.17146
"2024-01-13T16:03:00+00:00";0;0.035;4.27978;1.31735;3.18012
"2024-01-13T16:04:00+00:00";0;0.035;4.19064;1.30384;3.16275
"2024-01-13T16:05:00+00:00";0;0.035;4.21264;1.28338;3.15167
"2024-01-13T16:06:00+00:00";0;0.04;4.19577;1.28378;3.16854
"2024-01-13T16:07:00+00:00";0;0.045;4.21102;1.26655;3.18531
"2024-01-13T16:08:00+00:00";0;0.035;4.23665;1.24952;3.18682
"2024-01-13T16:09:00+00:00";0;0.04;4.28135;1.28207;3.22958
"2024-01-13T16:10:00+00:00";0;0.04;4.29932;1.32682;3.23754
"2024-01-13T16:11:00+00:00";0;0.045;4.32252;1.38669;3.22716
